0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,Label,genre
0.09345794392523363,0.0570975416336241,0.09777588552705868,0.24622581611869343,0.6444444444444444,0.0,0.7340425531914893,0.0,0.05612809425803894,0.3796389230309569,0.5681868549487243,0.3592211859023011,0.3176489865886861,0.5781287653626797,0.0,0.209770992930979,0.08937034529451592,0.0,0.7604870631552589,0.14304179233089187,0.4356341974587741,0.6149289099526065,0.0,0.7542320113305307,0.0,0.1710304054054057,0.0,0.0625,0.5192307692307692,0.5,0.0,0.0,0.5833333333333335,0.5666666666666668,0.32352941176470584,0.1736111111111111,0.53125,0.3125,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.0,0.5833333333333334,0.0,0.2,0.0,0.8,0.0,0.0,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.8,0.2,0.09090529654826997,0.6643356643356642,0.6308593749999999,0.12442396313364054,0.21774193548387097,0.41778127458693937,0.7096774193548387,0.3830645161290322,0.2150537634408602,0.2150537634408602,0.1560866318147871,0.13802042242409207,0.06840564280010647,0.17361420329722405,0.07058823529411765,0.6666666666666666,0.0379746835443038,0.6666666666666667,0.33333333333333337,0.0,0.0,0.0,0.65625,0.34375,0.7777777777777777,0.2222222222222222,0.15876777251184832,0.35545023696682465,0.7038944982485061,0.48576466838502264,0.08320493710501176,0.27725118483412325,0.5744964454976305,0.0,0.1928762718811306,0.3176489865886861,0.38957345971563984,0.0,0.31252641006656257,0.08056872037914692,0.0,0.43350441485206725,0.7412322274881517,0.4151658767772512,0.0,0.0,1.0,0.0,0.0,0.37914691943127965,0.0,0.0,0.0,0.3246445497630332,0.7991875423155045,0.09340530890697726,0.37609960182839053,0.0,0.110398661834402,0.6620092278965108,0.36334913112164297,0.0,0.3364928909952607,0.4356341974587741,0.27484815704191495,0.0,0.4697209057398631,0.3247298919567827,0.6752701080432173,1.0,0.0,0.8636363636363636,0.7272727272727274,0.30303030303030304,0.0,0.0,0.0,F,diary
0.2616822429906542,0.18001586042823156,0.1027631471698992,0.7128969294124246,0.7444444444444446,0.8450704225352114,0.8085106382978723,0.8954248366013072,0.4950531845745616,0.4704994967861701,0.18412673929794493,0.10385668282472266,0.4224996937150325,0.44638732554735033,0.0,0.4164318369063088,0.32574718947079795,0.0,0.55308864535919,0.53585761647182,0.44277315499727765,0.2075335892514395,0.0,0.5464735695741421,0.0,0.5783134594298249,0.08630952380952381,0.0,0.1236263736263736,0.875,0.0,0.0,1.0,0.0,0.7736185383244205,0.0,0.2341597796143251,0.11363636363636365,0.0,0.0,1.0,0.08,0.09499999999999999,0.12,0.0,0.3,0.0,0.2222222222222222,0.0,0.7777777777777777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6041666666666667,0.0,0.33333333333333337,0.1388888888888889,0.0,0.2222222222222222,0.07529798890308577,0.8592375366568916,0.5079172876304024,0.0,0.34090909090909094,0.778270509977827,0.5666666666666668,0.14393939393939392,0.15151515151515152,0.20202020202020202,0.19887253366739738,0.24988410828059804,0.10313651077129146,0.1607475878676804,0.11176470588235295,0.631578947368421,0.24050632911392406,0.7894736842105263,0.15789473684210525,0.3684210526315789,0.0,0.0,0.3,0.7000000000000001,0.9677419354838711,0.03225806451612903,0.12859884836852206,0.2399232245681382,0.2443461570558291,0.1482087135625372,0.5354485241387952,0.0,0.07755518234165068,0.12130518234165068,0.45690165041393305,0.4224996937150325,0.052591170825335896,0.16378758797184903,0.5649430445839343,0.16314779270633395,0.0,0.4686197234904137,0.25730737592541814,0.0,0.0,0.0,0.3471346312037291,0.0,0.0,0.23032629558541268,0.0,0.0,0.31477927063339733,0.21912987843889956,0.2489717576089937,0.45329351109886995,0.5558650361546826,0.0,0.35768318843852315,0.7290317223622514,0.5150351887396033,0.0,0.0,0.44277315499727765,0.2639663549752877,0.0,0.3804649178929409,0.5498199279711884,0.45018007202881144,1.0,0.0,0.6111111111111112,0.7777777777777777,0.37037037037037035,0.0,0.0,0.0,M,diary
0.23364485981308408,0.16137985725614593,0.103821097684652,0.38379718062389845,0.7111111111111111,0.8169014084507042,0.8085106382978723,0.8758169934640524,0.23070250642997633,0.5510398797094039,0.4413243420600714,0.31513890348747775,0.3622071101535147,0.48146856897661444,0.18776371308016876,0.4725446210865115,0.2386980108499096,0.0,0.46394414855832034,0.1432681242807825,0.3826564949483958,0.593090717299578,0.0,0.6333996834724964,0.0,0.3471088182897861,0.8055555555555556,0.10416666666666669,0.31249999999999994,0.47916666666666663,0.0,0.0,0.9358974358974361,0.08717948717948719,0.588235294117647,0.17094017094017094,0.35664335664335667,0.1730769230769231,0.0,0.0,0.05341880341880342,0.0,0.060897435897435896,0.358974358974359,0.05917159763313609,0.5384615384615384,0.0,0.2105263157894737,0.0,0.7894736842105263,0.10526315789473685,0.0,0.8421052631578948,0.10526315789473685,0.8833333333333333,0.0,0.11666666666666667,0.0,0.0,0.0,0.15789473684210525,0.39473684210526316,0.0,0.5263157894736842,0.08720254243857066,0.8441558441558441,0.746343001261034,0.0,0.24609375,0.3292682926829268,0.6875000000000001,0.5566406249999999,0.20833333333333334,0.20833333333333334,0.17337031900138694,0.18401448916008145,0.1028175976272862,0.19259788809371864,0.12941176470588234,0.5,0.11392405063291139,1.0,0.0,0.0,0.0,0.0,0.5806451612903226,0.4193548387096775,0.8571428571428571,0.14285714285714288,0.2120253164556962,0.4219409282700422,0.4476242891212622,0.46568105830680784,0.24204649725747704,0.0,0.3409810126582279,0.13333333333333333,0.4378124258237768,0.3622071101535147,0.4046413502109705,0.180028129395218,0.21072477978895274,0.2151898734177215,0.0,0.3985961450559595,0.5656419529837251,0.1848101265822785,0.0,0.0,0.4451476793248945,0.0,0.0,0.08438818565400845,0.06645569620253165,0.0,0.0,0.43354430379746833,0.6567811934900544,0.1830618152920475,0.3711918519684331,0.11111111111111113,0.14743112434847355,0.4790424942939166,0.7885021097046412,0.0,0.0,0.3826564949483958,0.26175314399552824,0.0,0.4181903422409751,0.40234714575485364,0.5976528542451462,0.7878787878787878,0.36363636363636365,0.6875,0.6666666666666667,0.4861111111111111,0.22222222222222227,0.0,0.0,F,diary
0.4299065420560747,0.27597145122918315,0.0920638740395689,0.6322978870620295,0.7222222222222223,0.7887323943661974,0.7659574468085106,0.8758169934640524,0.3858108849007639,0.6051072958612934,0.1972143395099195,0.3463184853860357,0.072983185075709,0.622934113779239,0.0,0.5980610604139901,0.1977157835611309,0.0,0.4201116230075712,0.2472298343857977,0.45377731545287603,0.22673656618610744,0.0,0.5066159788088829,0.0,0.4278692755255258,0.0,0.38306451612903225,0.5210918114143921,0.24193548387096778,0.0,0.0634920634920635,0.8809523809523809,0.08095238095238096,0.4136622390891841,0.0,0.5151515151515152,0.26881720430107525,0.0,0.0,0.0,0.28571428571428575,0.4806547619047618,0.14285714285714288,0.10989010989010987,0.33333333333333337,0.0,0.3939393939393939,0.15151515151515152,0.45454545454545453,0.0,0.5454545454545454,0.8787878787878788,0.09090909090909093,0.8666666666666667,0.17142857142857143,0.06666666666666667,0.0,0.0,0.6666666666666666,0.15151515151515152,0.0,0.0,0.7878787878787878,0.0742135161172445,0.6141001855287571,0.5130552617662613,0.08294930875576036,0.4112903225806452,0.44138473642800946,0.8043010752688173,0.15322580645161288,0.1075268817204301,0.2150537634408602,0.1753516940756885,0.2028955561065653,0.07421792246310288,0.13933847740533084,0.14705882352941174,0.6333333333333333,0.37974683544303794,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.3191489361702127,0.6808510638297874,0.8205128205128206,0.1794871794871795,0.7024901703800785,0.1310615989515072,0.2502706706934868,0.17663376713956144,0.4165868368366922,0.15334207077326345,0.21182830930537355,0.49698558322411535,0.5189258010878882,0.072983185075709,0.3231979030144168,0.33551769331585846,0.18126974057843578,0.37876802096985585,0.0,0.7061300935143485,0.11713162329151844,0.0,0.0,0.0,0.47406852649316605,0.2418086500655308,0.14613368283093053,0.05242463958060289,0.0,0.0,0.24180865006553082,0.23940585408475318,0.42501404231417345,0.4325914345661743,0.410432317043362,0.2761031017911752,0.1526482152494025,0.5356319329219521,0.4898427260812581,0.17693315858453473,0.2791612057667104,0.43551881991986086,0.2882997994257638,0.0,0.29226736566186107,0.3892905999609146,0.6107094000390854,0.88,0.20571428571428574,0.5813953488372093,0.8372093023255814,0.2713178294573643,0.0,0.0,0.0,M,diary
0.308411214953271,0.17644726407613007,0.08037540608831668,0.821238597429633,0.7666666666666666,0.915492957746479,0.8617021276595745,0.9542483660130718,0.8365911354581673,0.4460335857870895,0.17519943929684795,0.12299088387208382,0.22791825964095744,0.4716631355932203,0.0,0.8348288305861701,0.4051339285714286,0.0,0.09190915429099371,0.1473721590909091,0.7341212989493792,0.08447265624999999,0.0,0.24010274846834578,0.0,0.9489558293269229,0.0,0.0872093023255814,0.6976744186046511,0.32558139534883723,0.0,0.11111111111111113,0.791666666666667,0.1416666666666667,0.49616368286445,0.0,0.1007905138339921,0.5163043478260869,0.0,0.0,0.08680555555555555,0.0,0.19791666666666666,0.16666666666666669,0.28846153846153844,0.5,0.0,0.7000000000000001,0.2,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.03629348284801351,0.35353535353535354,0.19594173200285092,0.16770186335403725,0.8804347826086956,0.3531283138918345,0.5739130434782609,0.05163043478260869,0.07246376811594202,0.0,0.16720604099244873,0.4718571782791966,0.08352556708958092,0.16529166408458418,0.08823529411764706,0.5714285714285714,0.26582278481012656,0.8571428571428571,0.14285714285714288,0.0,0.0,0.0,0.2,0.8000000000000002,0.8571428571428571,0.14285714285714288,0.7197265624999999,0.1953125,0.12432065217391305,0.18486870659722224,0.8282637089214822,0.5712890625000001,0.026306152343750003,0.3703125,0.4690287835852225,0.22791825964095744,0.10703125000000001,1.0,0.39871318153756174,0.19921874999999997,0.0,0.5217923221308545,0.13091517857142856,0.17109375,0.0,0.0,0.11774553571428571,0.0,0.0,0.0,0.0615234375,0.0,0.0,0.044596354166666664,0.10133928571428573,0.46244394618834084,0.3169352936278863,0.20572916666666669,0.3184742647058823,0.2494623145334287,0.46793619791666663,0.52734375,0.27734375000000006,0.7341212989493792,0.31971323772710863,0.0,0.14518229166666666,0.4747899159663865,0.5252100840336134,0.8,0.34285714285714286,0.5,1.0,0.0,0.0,0.0,0.0,F,diary
0.02803738317757009,0.019825535289452818,0.12609794248586212,0.2542263886227003,0.7222222222222223,0.0,0.7659574468085106,0.0,0.2345694146490959,0.5873527504331582,0.5623499388653528,0.31972537369927645,0.36783960720130926,0.17372881355932202,0.0,0.3949988371133403,0.4835164835164836,0.0,0.518309503253385,0.386946386946387,0.49846121192826054,0.5544871794871794,0.0,0.3459007522996632,0.0,0.4393564356435644,0.0,0.0,0.3846153846153846,0.6666666666666667,0.0,0.0,1.0,0.0,0.47058823529411764,0.0,0.38636363636363635,0.3125,0.0,0.0,0.3472222222222222,0.0,0.0,0.0,0.3846153846153846,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5333333333333332,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.9375,0.0,0.25,0.07234581298607343,0.27272727272727276,0.734887295081967,0.0,0.1875,0.6951219512195121,0.36666666666666675,0.3958333333333333,0.5555555555555556,0.0,0.20388349514563103,0.3900322340689313,0.16666666666666669,0.24569399224898586,0.1823529411764706,0.6,0.06329113924050633,0.8,0.2,0.0,0.0,0.0,0.4285714285714286,0.5714285714285715,0.8,0.2,0.5726495726495726,0.21367521367521367,0.3626904496469714,0.5933860648772931,0.22057842172531192,1.0,0.4604700854700855,0.0,0.4759521195289458,0.36783960720130926,0.4683760683760684,0.0,0.12871834862996803,0.14529914529914528,0.6837606837606838,0.24669288523417943,0.0,0.0,0.0,0.0,0.5152625152625152,0.0,0.0,0.0,0.5384615384615384,0.0,0.17521367521367523,0.3903133903133903,0.6652014652014653,0.5122456019317007,0.2857630823883044,0.0,0.19909502262443435,0.43475763103936155,0.4095441595441595,0.0,0.0,0.49846121192826054,0.22158770119304352,0.0,0.0,0.23605805958747134,0.7639419404125286,0.875,0.2142857142857143,0.6666666666666666,0.6666666666666667,0.5555555555555556,0.0,0.0,0.0,F,diary
0.34579439252336447,0.1443298969072165,0.05051137047286729,0.6444509973512642,0.7444444444444446,0.8521126760563381,0.8723404255319148,0.9738562091503268,0.36445401687911927,0.2952302624376051,0.4475981216703086,1.0,0.30940539072913065,0.35843426796177585,0.0,0.15210601028322202,0.26251242956579385,0.0,0.36789073977273234,0.4026576671588272,0.6068493120328327,0.15052204176334105,0.0,0.41913229164527854,0.0,0.3123920925414363,0.3333333333333333,0.0,0.676392572944297,0.3448275862068966,0.0,0.22222222222222227,0.791666666666667,0.0,0.17647058823529413,0.11574074074074074,0.5795454545454546,0.4427083333333333,0.0,0.0,0.3472222222222222,0.0,0.19791666666666666,0.16666666666666669,0.1923076923076923,0.41666666666666663,0.05769230769230769,0.038461538461538464,0.09615384615384615,0.8461538461538461,0.0851063829787234,0.0,0.9574468085106383,0.0,0.7358490566037736,0.0,0.04402515723270441,0.4905660377358491,0.46276595744680854,0.23404255319148934,0.1914893617021277,0.26595744680851063,0.28368794326241137,0.2127659574468085,0.04530656538252849,0.8181818181818181,0.3187756147540982,0.16071428571428573,0.46874999999999994,0.649390243902439,0.6416666666666667,0.14843749999999997,0.0,0.0,0.0970873786407767,0.1609223902801885,0.04498269896193772,0.11811694525374367,0.03529411764705882,0.5555555555555556,0.11392405063291139,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.17647058823529413,0.823529411764706,0.782608695652174,0.2173913043478261,0.0,0.1740139211136891,0.2953697165338445,0.4723010881806218,0.13543968387343064,0.0,1.0,0.29327146171693735,0.32832282334056084,0.30940539072913065,0.5721577726218099,0.0,0.27760987710313945,0.7494199535962875,0.18561484918793503,0.21254957457733548,0.725754060324826,0.20324825986078884,0.0,0.0,0.3496851176665562,0.0,0.0,0.0,0.14617169373549885,0.0,0.09512761020881672,0.05297757153905645,0.09028836592641698,0.14904331359961712,0.4161106600783835,0.24439288476411447,0.16214003002593147,0.36719405196319893,0.5336426914153132,0.0,0.0,0.6068493120328327,0.43570243891680743,0.0,0.05748904356792987,0.6180290297937355,0.3819709702062643,0.9,0.17142857142857143,0.5882352941176471,0.8823529411764706,0.09803921568627452,0.3137254901960785,0.0,0.0,F,diary
0.12149532710280372,0.0626486915146709,0.07899169774996992,0.3662284331022958,0.7222222222222223,0.7535211267605635,0.8297872340425532,0.8954248366013072,0.604207171314741,0.4811039805377292,0.5908709540853636,0.44726593734897413,0.3856382978723404,0.49576271186440685,0.0,0.2440430443122339,0.0838095238095238,0.0,0.5433889953462907,0.0,0.3587519898121617,0.6727777777777777,0.0,0.5278844262915059,0.0,0.2781016791044775,0.0,0.0,0.3846153846153846,0.6666666666666667,0.0,0.0,1.0,0.0,0.38655462184873945,0.0,0.551948051948052,0.26785714285714285,0.0,0.0,0.0,0.0,0.29687499999999994,0.08333333333333334,0.0,0.6666666666666667,0.3,0.0,0.0,0.9,0.0,0.0,0.7000000000000001,0.3,0.46153846153846145,0.0,0.5384615384615384,0.0,0.0,0.0,0.3,0.25,0.26666666666666666,0.4,0.06402604449267499,0.6363636363636362,0.6848287470725997,0.0,0.08035714285714286,0.7996515679442509,0.55,0.33928571428571425,0.3571428571428571,0.0,0.14563106796116504,0.19964976444334237,0.05709342560553634,0.13676180570366758,0.05294117647058823,0.625,0.05063291139240506,0.75,0.25,0.0,0.0,0.0,0.5357142857142857,0.4642857142857144,0.8888888888888888,0.1111111111111111,0.0,0.3333333333333333,0.47149758454106283,0.5167803768680962,0.500157819928442,0.0,0.3591666666666667,0.8426666666666667,0.28926205802780114,0.4319148936170213,0.4871111111111111,0.0,0.2792998873581146,0.30222222222222217,0.0,0.4802764867119532,0.3972063492063492,0.0,0.0,0.0,0.2679365079365079,0.5466666666666666,0.0,0.17777777777777778,0.0,0.0,0.0,0.3044444444444444,0.8647619047619048,0.12107623318385652,0.3003552397868561,0.2340740740740741,0.0,0.508843602272276,0.3833333333333333,0.0,0.0,0.3381131274541016,0.32383106726025745,0.0,0.6607407407407406,0.36974789915966383,0.6302521008403361,0.8888888888888888,0.19047619047619047,0.6923076923076923,0.6153846153846154,0.641025641025641,0.0,0.0,0.0,M,diary
0.21495327102803735,0.22997620935765264,0.1727460363003619,0.5242544399103197,0.6777777777777778,0.7605633802816902,0.7872340425531915,0.8562091503267975,0.4262652635208779,0.6262723152943895,0.3885268343033232,0.3767351275436772,0.24473428919070014,0.4058136641081393,0.0,0.4086622364532807,0.14572753367189226,0.0,0.4015367522025681,0.12828438948995363,0.7247010299538388,0.33423493044822256,0.0,0.2641557673632191,0.0,0.30382768026565454,0.13425925925925924,0.10416666666666669,0.4166666666666667,0.5277777777777778,0.19230769230769232,0.10256410256410257,0.5192307692307696,0.39230769230769236,0.3921568627450981,0.37037037037037035,0.48939393939393944,0.22916666666666666,0.0,0.0,0.08012820512820512,0.0,0.18269230769230768,0.2692307692307692,0.08875739644970414,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.8965517241379312,0.10344827586206896,0.78125,0.0,0.21875,0.0,0.125,0.7586206896551723,0.1724137931034483,0.2155172413793104,0.0,0.5172413793103449,0.10626486915146709,0.6643356643356642,0.6122438524590162,0.06650246305418718,0.23275862068965517,0.5374264087468461,0.5689655172413793,0.4913793103448275,0.11494252873563217,0.22988505747126434,0.26362957430918593,0.3652032890812955,0.1722118711738089,0.2759907953317167,0.20588235294117646,0.5833333333333334,0.3037974683544304,0.8333333333333333,0.16666666666666669,0.0,0.0,0.0,0.6774193548387097,0.32258064516129037,0.64,0.36,0.41421947449768154,0.46367851622874806,0.4263154357906055,0.38523222339723606,0.3583155672852002,0.27125193199381764,0.3122585007727976,0.19536321483771252,0.5148512088993054,0.24473428919070014,0.08469860896445132,0.0,0.11099236684158234,0.3941267387944358,0.2472952086553323,0.4180898169213094,0.2417310664605873,0.13539412673879445,0.0,0.0,0.4192978582468536,0.1901081916537867,0.1723338485316847,0.061823802163833076,0.0,0.0,0.0,0.24703760947964964,0.541311547803047,0.33881800098419057,0.2672973499770769,0.16280267903142712,0.1080098190744613,0.3668486714900432,0.5184183410613086,0.31298299845440497,0.0,0.7247010299538388,0.1643710863816729,0.0,0.38296410784818824,0.26313809105731845,0.7368619089426814,0.8723404255319149,0.2188449848024316,0.7121212121212122,0.7272727272727274,0.25252525252525254,0.4848484848484849,0.18181818181818182,0.0,F,diary
0.08411214953271026,0.042426645519429027,0.08278185537239802,0.565669319979873,0.7222222222222223,0.0,0.8085106382978723,0.0,0.2885561203462014,0.7549693443199126,0.3287726590462995,0.44466714843448185,0.22207446808510636,0.5517971946230273,0.0,0.7506398463696077,0.10837438423645321,0.0,0.48155507518619556,0.0,0.37049479080898895,0.24856321839080456,0.0,0.3054544885487821,0.0,0.20085685483870996,0.0,0.0,0.0,1.0,0.7142857142857144,0.0,0.6428571428571428,0.0,0.3667820069204153,0.0,0.8181818181818181,0.07352941176470588,0.0,0.0,0.0,0.0,0.16964285714285712,0.14285714285714288,0.0,0.7142857142857143,0.0,0.125,0.0,0.875,0.0,0.0,0.875,0.125,0.5333333333333332,0.0,0.4666666666666667,0.0,0.0,0.0,0.125,0.0,0.0,0.875,0.0473865075058781,0.393939393939394,0.37674783027965286,0.453781512605042,0.1323529411764706,0.684361549497848,0.6470588235294118,0.27941176470588236,0.0,0.0,0.16504854368932037,0.36102157203074625,0.06141868512110727,0.11799985179208072,0.05294117647058823,0.5,0.1518987341772152,1.0,0.0,0.0,0.0,0.0,0.5,0.5000000000000001,0.875,0.125,0.19252873563218387,0.8620689655172413,0.48775612193903045,0.30092592592592593,0.3269093287498289,0.0,0.4644396551724138,0.36321839080459767,0.7204174990590346,0.22207446808510636,0.15747126436781608,0.0,0.13173722470711616,0.29310344827586204,0.0,0.663518794767793,0.0,0.0,0.0,0.0,0.17323481116584563,0.35344827586206895,0.0,0.22988505747126436,0.0,0.0,0.0,0.0,0.3727422003284072,0.5659502087521262,0.35023274330862986,0.30268199233716475,0.13387423935091275,0.3354086274703192,0.49568965517241376,0.0,0.0,0.37049479080898895,0.3127678730722474,0.0,0.1424010217113665,0.3172268907563025,0.6827731092436974,0.7692307692307692,0.39560439560439564,0.7222222222222222,0.7777777777777777,0.18518518518518517,0.0,0.6666666666666666,0.0,M,diary
