0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,Label,genre
0.2926829268292683,0.2954063604240283,0.1655862863728032,0.64516200135956,0.8933333333333333,0.9349593495934958,0.9642857142857143,0.9650349650349651,0.15892311731387593,0.272533410878073,0.5255810133858915,0.3711357281113826,0.6301868862844472,0.15303461513480487,0.0,0.26830457190752754,0.0712490761271249,0.5250978107050696,0.3899830442154689,0.5465512719643326,0.40568284470723487,0.0,0.43086185167771607,0.21914264597191427,0.5937854881679236,0.03193033381712627,0.5132075471698113,0.48370497427101194,0.1509433962264151,0.0,0.0,0.9107142857142858,0.125,0.5334394136650755,0.15483870967741936,0.16129032258064516,0.45417888563049846,0.0,0.47851562499999994,0.0,0.09027777777777779,0.375,0.0,0.4543269230769231,0.0,0.576923076923077,0.20512820512820515,0.34615384615384615,0.08928571428571429,0.0,0.8750000000000003,0.16666666666666669,0.7820512820512822,0.0,0.0,0.3269230769230769,0.3,0.0,0.15625,0.24242424242424243,0.0,0.5,0.18188189942176275,0.9461538461538462,0.7092690894242548,0.0,0.2634408602150538,0.49142072752230614,0.6579877112135177,0.29032258064516137,0.40322580645161293,0.10483870967741934,0.24073049252905368,0.3586534340512163,0.10458452722063036,0.20212479310418952,0.12142857142857143,0.6,0.09523809523809523,1.0,0.0,0.0,0.0,0.6666666666666667,0.33333333333333337,0.7307692307692308,0.2692307692307692,0.1647620672010916,0.18902439024390244,0.323523483168716,0.46051509466143614,0.14801795468065546,0.5942350332594235,0.3085324792641866,0.08536585365853659,0.3096565514679421,0.6301868862844472,0.3665927568366593,0.0,0.6182339898265293,0.22898609151380772,0.0,0.16196449622872577,0.16186252771618626,0.0,0.0,0.0,0.3144527313041725,0.13037694013303772,0.0,0.8381374722838137,0.0,0.0,0.19431566216488613,0.4846373139056066,0.31358885017421606,0.2594235033259424,0.38889189335352337,0.11862527716186254,0.08999608712664667,0.37779809478868664,0.5291943828529194,0.0,0.36585365853658536,0.6353658536585366,0.22677445875582347,0.0,0.21197339246119737,0.6459227467811158,0.35407725321888406,0.8933333333333334,0.10666666666666667,0.15584415584415579,0.8095238095238095,0.19047619047619047,0.0,0.0,0.0,F,children
0.21951219512195122,0.3441696113074205,0.27902621722846443,0.5853389687149986,0.7733333333333332,0.7886178861788617,0.8690476190476191,0.8811188811188813,0.1541383352872216,0.5904897015552752,0.7407407407407407,0.41537195775294655,0.4277472527472527,0.3889146862200753,0.0,0.434110125799134,0.061794871794871795,0.2992583355211342,0.07352941176470588,0.38736559139784954,0.5142450142450141,0.0,0.3806099797316862,0.0,0.5304503779822067,0.03133903133903134,0.2518518518518518,0.4351851851851852,0.38888888888888884,0.17857142857142858,0.0,0.642857142857143,0.25,0.48122746856590176,0.0,0.29411764705882354,0.43382352941176466,0.0,0.13671875,0.0,0.09027777777777779,0.5,0.0,0.5192307692307693,0.0,0.06060606060606061,0.24242424242424246,0.8484848484848485,0.0,0.0,0.9,0.26666666666666666,0.7424242424242424,0.0,0.0,0.38636363636363635,0.096,0.0,0.20833333333333337,0.33939393939393936,0.0,0.5333333333333333,0.30000000000000004,1.0,0.6701414743112435,0.0,0.27860696517412936,0.6922832645284218,0.39036958066808813,0.2686567164179105,0.6716417910447762,0.0,0.3251798561151079,0.37907766186454717,0.202865329512894,0.25485453958679705,0.3071428571428571,0.6857142857142856,0.2222222222222222,0.8571428571428571,0.2142857142857143,0.0,0.0,0.4848484848484849,0.5151515151515151,0.6071428571428572,0.39285714285714285,0.28579881656804734,0.3688701923076923,0.448951048951049,0.665680473372781,0.23841463414634145,0.25769230769230766,0.3462962962962963,0.0,0.5499836387434556,0.4277472527472527,0.4371794871794872,0.12499999999999999,0.2680995475113122,0.2730769230769231,0.06346153846153847,0.3207324116521676,0.3369230769230769,0.24423076923076925,0.0,0.0,0.10227272727272725,0.0,0.0,0.8480769230769232,0.0,0.0,0.04213286713286714,0.2521978021978022,0.5258241758241758,0.45,0.35037523452157604,0.0,0.07805429864253394,0.4116407776020835,0.458974358974359,0.0,0.0,0.4503125,0.13072601555747623,0.0,0.22980769230769232,0.31298443405291143,0.6870155659470885,0.8865248226950354,0.11347517730496455,0.40909090909090895,0.6875,0.1875,0.20833333333333334,0.3125,0.0,M,children
0.6219512195121951,0.4282685512367491,0.09624761500953995,0.2191430623880306,0.9199999999999999,0.9349593495934958,0.9404761904761905,0.9160839160839163,0.23480673018179415,0.5309183577481893,0.66075465136498,0.2658615091744405,0.522132796780684,0.3007723925325342,0.3067292644757434,0.3692725312254823,0.4022952529994783,0.3470493037863129,0.11967228205836325,0.4953304053712959,0.24227670550049263,0.0,0.38575408957298796,0.0,0.5696200109326626,0.07932692307692307,0.06375,0.2336647727272727,0.6875,0.0,0.09433962264150944,0.8921832884097036,0.07547169811320754,0.665082924051534,0.17142857142857143,0.2891156462585034,0.17559523809523808,0.0,0.12382075471698112,0.0,0.08176100628930817,0.5534591194968554,0.04716981132075472,0.4702467343976778,0.0,0.0,0.0,1.0,0.30612244897959184,0.0,0.7321428571428573,0.14285714285714288,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.26785714285714285,0.5194805194805195,0.0,0.42857142857142855,0.10315038466497616,0.7358490566037735,0.5045207956600362,0.07228915662650602,0.44979919678714864,0.6347090489618047,0.3277969018932875,0.37177280550774533,0.12048192771084339,0.07831325301204821,0.1286819600923035,0.3745278496788419,0.05519814023895768,0.12812177926986035,0.12142857142857143,0.6818181818181819,0.3492063492063492,0.9545454545454546,0.0,0.0,1.0,0.6518518518518519,0.3481481481481482,0.6521739130434783,0.34782608695652173,0.1744312026002167,0.30017605633802813,0.2968416559965856,0.6139400505597689,0.25371197373945575,0.20970266040688576,0.19214049730481658,0.06025039123630673,0.5222820342649264,0.522132796780684,0.06468440271257173,0.10172143974960876,0.42179876645493874,0.24242424242424243,0.051643192488262914,0.33208196464883466,0.18278560250391238,0.0,0.1533646322378717,0.0,0.19419547588561673,0.0,0.0,0.49295774647887325,0.0,0.0,0.0,0.4104627766599598,0.32461435278336687,0.5492957746478873,0.14118859498454137,0.08372456964006261,0.34935100800883734,0.40862668960153503,0.40017885088307625,0.0,0.10328638497652583,0.5758215962441314,0.35337869916125964,0.0,0.22441314553990613,0.7546306754009487,0.24536932459905114,0.8787878787878788,0.12121212121212123,0.11285266457680254,0.8620689655172414,0.13793103448275862,0.0,0.0,0.0,F,children
0.21951219512195122,0.19717314487632506,0.14269662921348314,0.6705139567759102,0.8933333333333333,0.9268292682926829,0.9285714285714286,0.9790209790209791,0.20281359906213364,0.31981224604175423,0.4036087369420703,0.42025103321598045,0.39606227106227104,0.35389615778837324,0.0,0.434110125799134,0.20598290598290597,0.4561674105189464,0.5147058823529412,0.5470430107526882,0.09021842355175688,0.0,0.24124521442589197,0.0,0.6230987481366197,0.1471571906354515,0.41391304347826086,0.5108695652173914,0.13043478260869565,0.0,0.0,1.0000000000000002,0.0,0.3347853939782191,0.5485714285714286,0.32653061224489793,0.4214285714285714,0.0,0.546875,0.0,0.24074074074074078,0.33333333333333337,0.0,0.3461538461538462,0.0,0.25,0.13333333333333333,0.7000000000000001,0.0,0.0,1.0,0.0,0.8583333333333332,0.0,0.0,0.21249999999999997,0.3789473684210526,0.0,0.5921052631578948,0.0,0.0,0.2631578947368421,0.12300683371298406,0.58,0.654249547920434,0.05882352941176471,0.27450980392156865,0.571964956195244,0.3814425770308123,0.3025210084033614,0.7352941176470589,0.0,0.14892086330935253,0.55591985428051,0.09355300859598853,0.17743116664826053,0.12857142857142856,0.6,0.15873015873015872,1.0,0.0,0.0,0.0,0.33333333333333337,0.6666666666666666,0.9375,0.0625,0.1190828402366864,0.47816506410256404,0.37412587412587417,0.3698224852071006,0.2139618511569731,0.21474358974358973,0.3410493827160494,0.12339743589743592,0.359865837696335,0.39606227106227104,0.06623931623931624,0.41666666666666663,0.44683257918552033,0.24825174825174826,0.0,0.437470671046457,0.046794871794871795,0.20352564102564105,0.0,0.0,0.39772727272727265,0.0,0.0,0.4038461538461539,0.0,0.0,0.2106643356643357,0.2101648351648352,0.15109890109890112,0.5416666666666667,0.30816135084427765,0.171474358974359,0.19513574660633484,0.4392537128329148,0.519078144078144,0.0,0.10576923076923078,0.6359375,0.2590751944684529,0.0,0.38301282051282054,0.5207439198855507,0.4792560801144492,0.649122807017544,0.3508771929824561,0.15340909090909094,0.8125,0.1875,0.0,0.0,0.0,F,children
0.24390243902439027,0.2204946996466431,0.14376915219611847,0.517989358104503,0.7466666666666667,0.8292682926829268,0.8333333333333333,0.9020979020979022,0.41632635030667553,0.39570761067553645,0.4723564143853999,0.28533398997730586,0.5730848861283643,0.6441312439750345,0.0,0.8134203675642073,0.09314009661835748,0.29533560864618885,0.1329923273657289,0.26947171575502576,0.1631776704240472,0.0,0.22599239903260415,0.0,0.6795767560045627,0.0,0.2125,0.5674715909090908,0.3125,0.0,0.0,1.0000000000000002,0.0,0.7261427110376839,0.12631578947368421,0.18796992481203006,0.2117224880382775,0.0,0.0,0.0,0.22222222222222224,0.05128205128205129,0.0,0.8387573964497042,0.0,0.4375,0.5,0.375,0.0,0.0,0.9062500000000001,0.25,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.875,0.14909919237937463,0.8727272727272727,0.6535642904730179,0.10526315789473685,0.24561403508771934,0.5531914893617021,0.3779448621553885,0.406015037593985,0.5263157894736843,0.0,0.1988227599738391,0.4038706739526413,0.10367283146652773,0.17898598789486775,0.14999999999999997,0.6,0.20634920634920634,1.0,0.0,0.0,0.0,0.42424242424242425,0.5757575757575758,0.9166666666666667,0.08333333333333334,0.1076923076923077,0.24710144927536232,0.1691699604743083,0.4459308807134894,0.4422764227642277,0.19420289855072462,0.023725174449812134,0.3347826086956522,0.4935977691782381,0.5730848861283643,0.2396135265700483,0.0,0.511849957374254,0.44901185770750984,0.0,0.698651378205782,0.21159420289855072,0.0,0.0,0.0,0.2569169960474308,0.0,0.0,0.3652173913043478,0.0,0.0,0.12700922266139658,0.3801242236024845,0.1639751552795031,0.6028985507246377,0.48038176033934255,0.3101449275362319,0.11764705882352941,0.3519127981353942,0.39530710835058663,0.0,0.0,0.31326086956521737,0.2574010747435271,0.0,0.4156521739130435,0.6459227467811158,0.35407725321888406,0.7999999999999999,0.2,0.20454545454545459,0.8125,0.125,0.20833333333333334,0.0,0.0,F,children
0.04878048780487806,0.111660777385159,0.3554931335830212,0.4701345084221491,0.7333333333333334,0.0,0.7619047619047619,0.0,0.4525610257606354,0.8097445140617401,0.3102579018809385,0.13159368906790572,0.5175766641735228,0.6006071908821383,0.0,0.5584408292744552,0.0,0.3999964262101746,0.20018478595626732,0.17153633958227782,0.3684312584836144,0.0,0.4207663555085497,0.0,0.5074876300566127,0.0,0.27199999999999996,0.07121212121212121,0.7333333333333333,0.0,0.0,0.5918367346938773,0.5714285714285715,0.5590433482810165,0.0,0.6043956043956044,0.051573426573426576,0.0,0.0,0.0,0.0,0.09523809523809525,0.0,0.9642857142857143,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3940774487471526,1.0,0.7974683544303798,0.0,0.1794871794871795,0.6268412438625204,0.3916666666666667,0.39560439560439564,0.576923076923077,0.25,0.5635491606714629,0.35085735820614283,0.16141356255969436,0.12346011180481242,0.0857142857142857,0.72,0.07936507936507936,0.8,0.3,0.0,0.0,0.380952380952381,0.6190476190476191,0.7777777777777777,0.2222222222222222,0.5835682641965365,0.44633507853403137,0.30556877677296523,0.3221908981071285,0.39943813050695953,0.0,0.04285437269730464,0.20157068062827224,0.6757216085085387,0.5175766641735228,0.4328097731239092,0.0,0.3892824145364952,0.20276059019514517,0.17277486910994766,0.5616196707295199,0.3057591623036649,0.3324607329842932,0.0,0.0,0.2784388386482627,0.9235602094240839,0.0,0.0,0.0,0.0,0.22941456449309855,0.11443530291697832,0.5923709798055349,0.47643979057591623,0.24019920827480526,0.0,0.0,0.5854504706977215,0.5801545749189728,0.29057591623036644,0.0,0.19941099476439791,0.09544679098770517,0.0,0.5005235602094241,0.2163090128755365,0.7836909871244635,1.0,0.0,0.8181818181818181,0.5454545454545455,0.18181818181818185,0.30303030303030304,0.4545454545454546,0.8181818181818182,M,children
0.1951219512195122,0.21696113074204945,0.1858094049105285,0.5851172824046915,0.8666666666666667,0.8780487804878049,0.8928571428571428,0.9090909090909092,0.3249789669677953,0.5602700096432016,0.4357298474945534,0.3352977192713914,0.4724789915966386,0.4005016993040945,0.0,0.5247595016558904,0.14176470588235293,0.3733286488656896,0.20242214532871974,0.47868437697659716,0.20697167755991283,0.0,0.2601852535242454,0.0,0.5484698803435839,0.0,0.16319999999999998,0.3845454545454545,0.52,0.16806722689075632,0.0,0.8319327731092441,0.0,0.44145490782262087,0.0,0.5128205128205128,0.27505827505827507,0.0,0.1286764705882353,0.0,0.3398692810457517,0.4705882352941177,0.0,0.36651583710407243,0.0,0.125,0.0,0.875,0.26785714285714285,0.0,0.8125000000000001,0.0,0.6851851851851849,0.0,0.37373737373737376,0.0,0.0,0.0,0.46875,0.36363636363636365,0.0,0.375,0.1761579347000759,0.7666666666666665,0.6923076923076923,0.05128205128205129,0.358974358974359,0.5957446808510639,0.13095238095238096,0.5934065934065935,0.25641025641025644,0.33333333333333337,0.19984012789768182,0.48687336659539093,0.14692773002228587,0.2188606398688363,0.2357142857142857,0.6,0.19047619047619047,1.0,0.0,0.0,0.0,0.5714285714285714,0.4285714285714286,0.8823529411764706,0.11764705882352942,0.10927601809954751,0.3134191176470588,0.25748663101604274,0.4298642533936652,0.36463414634146346,0.3941176470588235,0.24074074074074078,0.11323529411764706,0.4768921311980289,0.4724789915966386,0.0,0.38235294117647056,0.4647058823529412,0.2657754010695187,0.0,0.3370414331851933,0.38647058823529407,0.0,0.0,0.0,0.2085561497326203,0.0,0.0,0.37058823529411766,0.0,0.0,0.0644385026737968,0.44999999999999996,0.3605042016806723,0.573529411764706,0.296987087517934,0.1573529411764706,0.17906574394463667,0.29591009317874667,0.4261904761904762,0.32647058823529407,0.0,0.5564705882352942,0.20320555188367478,0.0,0.6326470588235295,0.5278969957081544,0.4721030042918455,0.7333333333333333,0.26666666666666666,0.09090909090909094,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,F,children
0.1829268292682927,0.35335689045936397,0.34919585811852827,0.4763855864370825,0.8133333333333332,0.8373983739837398,0.8571428571428571,0.8951048951048952,0.3690218168301261,0.5811931637601369,0.41692724619553884,0.24650834599575142,0.510050924685071,0.6224071303668207,0.0,0.5573439834212739,0.0,0.4384673014490712,0.07173601147776185,0.5221610280618936,0.23764853033145714,0.0,0.033194366303280765,0.0,0.3455290492422931,0.0,0.31384615384615383,0.4108391608391608,0.3846153846153846,0.0,0.0,0.7714285714285716,0.32,0.5786414216907492,0.5333333333333333,0.031746031746031744,0.41717171717171714,0.0,0.0875,0.0,0.46222222222222226,0.26666666666666666,0.1,0.41538461538461535,0.0,0.18181818181818185,0.12121212121212123,0.7727272727272727,0.0,0.5454545454545455,0.931818181818182,0.0,0.9999999999999998,0.0,0.0,0.0,0.13090909090909092,0.0,0.2272727272727273,0.19834710743801653,0.23636363636363641,0.5,0.22993434275760422,0.5058823529411764,0.7164556962025317,0.04545454545454546,0.3181818181818182,0.3936170212765958,0.39956709956709957,0.525974025974026,0.34090909090909094,0.29545454545454547,0.3038510368176047,0.9371584699453551,0.2927692566998146,0.36079858256977504,0.2928571428571428,0.6333333333333333,0.2857142857142857,0.9444444444444444,0.08333333333333333,0.0,0.0,0.4210526315789474,0.5789473684210527,0.92,0.08,0.20912108529369317,0.5997889305816134,0.30112570356472795,0.4185308125270602,0.483091566375326,0.25140712945590993,0.1996386630532972,0.07223264540337711,0.7829938705146211,0.510050924685071,0.0,0.0,0.575433175146231,0.19375746205014496,0.0,0.6136457881201559,0.30131332082551593,0.11913696060037524,0.0,0.0,0.26607538802660746,0.0,0.0,0.11819887429643526,0.0,0.0,0.0,0.12302331814526937,0.14151701956580007,0.5365853658536586,0.29529126435729647,0.0,0.0,0.17575222724601908,0.6077012418475833,0.10412757973733582,0.06191369606003752,0.6070121951219513,0.09785610388515292,0.0,0.0,0.2630587250078509,0.7369412749921489,0.9555555555555556,0.044444444444444446,0.12587412587412583,0.8846153846153847,0.07692307692307693,0.1282051282051282,0.0,0.0,F,children
0.2682926829268293,0.32720848056537105,0.2091136079900125,0.6240914227986272,0.7999999999999999,0.894308943089431,0.8333333333333333,0.9090909090909092,0.42263737094883325,0.38039837828309536,0.492831541218638,0.2545985517694286,0.39861751152073727,0.28258826723188324,0.0,0.324094093228401,0.12956989247311826,0.44256440603324887,0.4162713472485769,0.5606356226153313,0.28375149342891276,0.07344470046082949,0.2769002711782086,0.0,0.7087578327740534,0.0,0.03487179487179487,0.21911421911421913,0.7692307692307692,0.0,0.0,0.8156682027649771,0.25806451612903225,0.5544817277459926,0.08275862068965517,0.4433497536945813,0.18495297805642633,0.0,0.0,0.0,0.2795698924731183,0.43010752688172044,0.08064516129032258,0.4689826302729529,0.0,0.0,0.0,1.0,0.2142857142857143,0.0,0.8500000000000002,0.0,0.8650793650793649,0.0,0.1601731601731602,0.0,0.072,0.0,0.3125,0.14545454545454545,0.0,0.6,0.2067198177676538,0.8833333333333334,0.522479266695766,0.03508771929824561,0.40935672514619886,0.723404255319149,0.2590225563909775,0.4962406015037595,0.08771929824561403,0.0,0.2697841726618705,0.4525949684538423,0.13299904489016234,0.18824469764079388,0.20714285714285713,0.6,0.2857142857142857,1.0,0.0,0.0,0.0,0.6000000000000001,0.4,0.75,0.25,0.1498138957816377,0.34374999999999994,0.26475439882697943,0.46526054590570726,0.461447678992919,0.2701612903225806,0.13201911589008364,0.0,0.3866969789731463,0.39861751152073727,0.2916666666666667,0.0,0.4497153700189753,0.33834310850439886,0.13306451612903225,0.31508378619760524,0.11774193548387095,0.2560483870967742,0.0,0.0,0.21444281524926684,0.0,0.0,0.3810483870967742,0.11643145161290322,0.0,0.4417155425219942,0.4847350230414747,0.3231566820276498,0.5241935483870968,0.3558221872541306,0.0,0.12274667931688805,0.4821205679291648,0.309331797235023,0.11189516129032256,0.06653225806451613,0.6517389112903226,0.1804095686843059,0.0,0.33729838709677423,0.49292640279764743,0.5070735972023525,0.7083333333333334,0.2916666666666667,0.08463949843260188,0.8965517241379312,0.10344827586206896,0.0,0.0,0.0,F,children
0.13414634146341464,0.22120141342756183,0.2870930567559781,0.41257553021982263,0.7999999999999999,0.7967479674796748,0.8333333333333333,0.8601398601398602,0.170926143024619,0.44306516314476135,0.8563476771569257,0.5702896543913559,0.6428571428571428,0.16703789733452945,0.0,0.22090842876846073,0.0,0.7186273155911539,0.0,0.16169432531543293,0.5694712053093556,0.0,0.5052799152892713,0.0,0.3648483344265785,0.0,0.08242424242424241,0.45316804407713496,0.5151515151515151,0.0,0.26315789473684215,0.6992481203007521,0.2105263157894737,0.3688267534218471,0.0,0.5042016806722689,0.36809269162210334,0.0,0.11513157894736842,0.0,0.0,0.7719298245614035,0.39473684210526316,0.21862348178137653,0.0,0.037037037037037035,0.09876543209876544,0.9259259259259259,0.08241758241758242,0.0,0.9423076923076926,0.0,0.7068965517241381,0.0,0.23197492163009403,0.14655172413793102,0.0,0.0,0.2403846153846154,0.5034965034965034,0.1,0.4230769230769231,0.35850709654809887,0.8923076923076924,0.8421444527177961,0.0,0.14,0.6119148936170213,0.14485714285714288,0.7200000000000001,0.7000000000000001,0.13,0.3220807969009408,0.24599585453175055,0.2611858055984131,0.30293366271311717,0.21428571428571425,0.72,0.07936507936507936,0.8,0.3,0.0,0.0,0.5128205128205129,0.4871794871794872,0.8571428571428571,0.14285714285714288,0.21476211649622057,0.30798410404624277,0.29519180241723597,0.8670520231213873,0.22049908360355283,0.0,0.5204453007921216,0.0,0.3376906606542989,0.6428571428571428,0.6570327552986512,0.0,0.402924175450527,0.26116657908565427,0.09537572254335261,0.12495965149743804,0.25317919075144507,0.18352601156069365,0.0,0.0,0.3074093536521282,0.5098265895953757,0.2832369942196532,0.3641618497109827,0.0,0.0,0.0,0.3790255986787779,0.5995045417010736,0.2254335260115607,0.41491611447906396,0.0,0.0,0.4749669744392644,0.5173410404624277,0.0,0.0,0.18796965317919076,0.12627459894784698,0.0,0.48352601156069375,0.2603719599427754,0.7396280400572244,0.8787878787878788,0.12121212121212123,0.46753246753246747,0.5238095238095238,0.38095238095238093,0.31746031746031744,0.0,0.0,M,children
